Phgdh	3	98313170	98339990
Zfp697	3	98382461	98753812
Hsd3b3	3	98741523	98763127
Wars2	3	99141068	99239186
Wdr3	3	100138180	100162407
Gdap2	3	100162381	100206981
Man1a2	3	100562208	100685503
Vtcn1	3	100825459	100896922
Trim45	3	100922202	100936920
Ttf2	3	100938860	100969663
Cd101	3	100993529	101029556
Ptgfrn	3	101040232	101110278
Cd2	3	101275899	101287939
Igsf3	3	101377083	101463059
Atp1a1	3	101576219	101604684
Slc22a15	3	101855776	101924453
Vangl1	3	102153583	102204693
Ngf	3	102469919	102521013
Tspan2	3	102734529	102801513
Sike1	3	102995708	103008459
Csde1	3	103020426	103058186
Nras	3	103058285	103067914
Dennd2c	3	103102604	103169769
Bcas2	3	103171655	103179166
Trim33	3	103279293	103358775
Olfml3	3	103722222	103738001
Hipk1	3	103739815	103791563
Dclre1b	3	103800605	103809444
Ap4b1	3	103809520	103822025
Ptpn22	3	103859795	103912247
Rsbn1	3	103914120	103966636
Phtf1	3	103968110	104024598
Magi3	3	104013259	104220374
Lrig2	3	104396418	104511918
Slc16a1	3	104638668	104658462
Ppm1j	3	104781056	104786018
Rhoc	3	104788375	104794459
Mov10	3	104794836	104818563
Capza1	3	104822779	104864505
St7l	3	104864005	104930064
Cttnbp2nl	3	105001915	105053146
Ddx20	3	105678270	105687574
Rap1a	3	105727267	105801336
I830077J02Rik	3	105924358	105932664
Atp5f1	3	105942698	105960099
Wdr77	3	105959369	105970037
Chil3	3	106147554	106167564
Dennd2d	3	106482405	106503030
Cept1	3	106502260	106547802
Dram2	3	106547798	106575890
Lrif1	3	106684987	106736577
Cd53	3	106759921	106790149
Lamtor5	3	107278858	107284082
Rbm15	3	107325421	107333673
Strip1	3	107612532	107631694
Ahcyl1	3	107663118	107696560
Csf1	3	107741048	107760469
Eps8l3	3	107877229	107892900
Gstm5	3	107895821	107898686
Gstm2	3	107981702	107986453
Gstm1	3	108012255	108017973
Gstm4	3	108040408	108044894
Ampd2	3	108074062	108086651
Gnai3	3	108107280	108146146
Amigo1	3	108186335	108192286
Cyb561d1	3	108195687	108201212
Atxn7l2	3	108202222	108210934
Psma5	3	108256926	108279974
Sort1	3	108284082	108361511
Psrc1	3	108383839	108388231
Celsr2	3	108390851	108415552
Sars	3	108424865	108445209
5330417C22Rik	3	108455694	108536536
Tmem167b	3	108556425	108562466
Taf13	3	108571698	108583222
Wdr47	3	108591279	108645719
Clcc1	3	108653913	108678840
Gpsm2	3	108678638	108722309
Stxbp3	3	108793176	108840526
Prpf38b	3	108902805	108911727
Fam102b	3	108970997	109027607
Slc25a24	3	109123149	109168457
Vav3	3	109340653	109685698
Prmt6	3	110246109	110250998
Rnpc3	3	113605067	113630149
S1pr1	3	115710433	115715072
Dph5	3	115887837	115934361
Slc30a7	3	115938973	116007406
Extl2	3	116007462	116029017
Vcam1	3	116109949	116129688
Cdc14a	3	116272553	116424032
Rtca	3	116488963	116508208
Dbt	3	116513070	116549981
Lrrc39	3	116562973	116583134
Trmt13	3	116581093	116614587
Sass6	3	116594982	116631004
Mfsd14a	3	116631164	116662677
Slc35a3	3	116669470	116712831
Agl	3	116739999	116808166
Frrs1	3	116859464	116908177
Palmd	3	116918258	116968987
Snx7	3	117781647	117868936
Ptbp2	3	119718742	119784466
Tmem56	3	121201761	121283098
Alg14	3	121291773	121363094
Cnn3	3	121426497	121458207
Slc44a3	3	121459528	121532404
F3	3	121723537	121735048
Abcd3	3	121758774	121815302
Arhgap29	3	121952541	122016753
Gclm	3	122245557	122270732
Dnttip2	3	122274388	122285271
Bcar3	3	122294136	122530191
Fnbp1l	3	122538719	122619715
Pde5a	3	122728947	122859374
1810037I17Rik	3	122924203	122926184
Usp53	3	122931493	122984510
Sec24d	3	123267455	123365641
Mettl14	3	123368297	123386108
Prss12	3	123446913	123506597
Camk2d	3	126596302	126846326
Larp7	3	127536714	127553349
Zgrf1	3	127553489	127618023
Alpk1	3	127670310	127780527
Tifa	3	127789805	127832164
Ap1ar	3	127807007	127837523
Enpep	3	129269175	129332720
Elovl6	3	129532355	129638495
Egf	3	129677565	129755316
Gar1	3	129824912	129831396
Cfi	3	129835884	129875332
Pla2g12a	3	129878606	129895825
Casp6	3	129901425	129914103
Mcub	3	129914960	129970206
Sec24b	3	129982759	130061553
Etnppl	3	130617448	130637521
Ostc	3	130695912	130709444
Lef1	3	131110471	131224356
Hadh	3	131233419	131272101
Sgms2	3	131318985	131491411
Papss1	3	131564768	131643671
Gimd1	3	132629820	132645351
Aimp1	3	132660499	132684370
Tbck	3	132684144	132841688
Npnt	3	132881745	132950291
Gstcd	3	132981752	133092033
Ints12	3	133091840	133110988
Ppa2	3	133310110	133378235
Tet2	3	133463679	133545139
Cxxc4	3	134236484	134262161
Cenpe	3	135212537	135273611
Bdh2	3	135281221	135304426
Cisd2	3	135406412	135423925
Ube2d3	3	135438149	135468198
Manba	3	135485611	135571404
Nfkb1	3	135584655	135691547
Slc39a8	3	135825279	135888572
Bank1	3	136053363	136326066
Ppp3ca	3	136670124	136937727
H2afz	3	137864487	137866922
Dnajb14	3	137867675	137916557
Lamtor3	3	137918506	137928900
Dapp1	3	137931007	137981545
Mttp	3	138089854	138144968
Trmt10a	3	138143448	138159821
Adh7	3	138217760	138233382
Adh1	3	138260991	138290698
Adh5	3	138443093	138455499
Metap1	3	138458956	138489515
Eif4e	3	138526179	138559696
Tspan5	3	138742195	138907905
Rap1gds1	3	138925902	139075201
Unc5c	3	141465216	141834924
Pdlim5	3	142239590	142395696
Gbp5	3	142493978	142522344
Gbp7	3	142530342	142550149
Gbp3	3	142560026	142573209
Gbp2	3	142620602	142638008
Kyat3	3	142701051	142746870
Gtf2b	3	142765045	142783606
Pkn2	3	142790902	142882004
Lmo4	3	144188530	144205220
Hs2st1	3	144429706	144570181
Selenof	3	144570304	144597680
Sh3glb1	3	144683678	144720335
Clca3a1	3	144729677	144760977
Clca3b	3	144822623	144849357
Clca1	3	145003817	145032776
Odf2l	3	145118588	145153915
Znhit6	3	145576205	145604795
Ddah1	3	145758675	145894277
Bcl10	3	145922804	145934356
2410004B18Rik	3	145938014	145944829
Ssx2ip	3	146404642	146440144
Ctbs	3	146449795	146465849
Spata1	3	146457196	146499753
Gng5	3	146499807	146505572
Rpf1	3	146505956	146521429
Prkacb	3	146729574	146812990
Ttll7	3	146852367	146984009
Adgrl2	3	148815583	148990555
Ifi44	3	151730922	151749960
Gipc2	3	152093533	152166230
Dnajb4	3	152178511	152210302
Fubp1	3	152210422	152236826
Miga1	3	152273849	152340407
Usp33	3	152346478	152393617
Zzz3	3	152395473	152462826
Pigk	3	152714100	152980408
Rabggtb	3	153907287	153913009
Acadm	3	153922357	153944632
Cryz	3	154596711	154623182
Fpgt	3	155084918	155093403
Zranb2	3	157534160	157548410
Cth	3	157894248	157925077
Ankrd13c	3	157947239	158008034
Srsf11	3	158010473	158036639
Lrrc40	3	158036662	158068487
Wls	3	159839672	159938664
Tmem68	4	3549041	3574853
Tgs1	4	3574875	3616619
Lyn	4	3678115	3813122
Chchd7	4	3938888	3951046
Gm11808	4	3973092	3973595
Penk	4	4133531	4138819
Impad1	4	4762484	4793355
Ubxn2b	4	6191098	6221688
Sdcbp	4	6365650	6408423
Nsmaf	4	6396207	6454271
Tox	4	6686353	6991557
Car8	4	8143362	8239041
Rab2a	4	8535644	8607778
Chd7	4	8690406	8867659
Asph	4	9448069	9669344
2610301B20Rik	4	10874498	10899425
Plekhf2	4	10988662	11007927
Ndufaf6	4	11051045	11076205
Trp53inp1	4	11156431	11174379
Ccne2	4	11191351	11204779
Ints8	4	11199158	11254258
Dpy19l4	4	11261315	11322137
Fsbp	4	11579665	11587591
Gem	4	11704457	11714752
Cdh17	4	11758147	11817895
Pdp1	4	11958184	11966452
Tmem67	4	12039355	12090020
Rbm12b2	4	12089439	12096243
Rbm12b1	4	12140264	12146731
Fam92a	4	12153409	12172015
Otud6b	4	14809498	14826587
Tmem64	4	15265831	15286753
Decr1	4	15917240	15945507
Nbn	4	15957925	15992589
Osgin2	4	15997121	16013888
Ripk2	4	16122733	16163647
Cpne3	4	19519254	19570108
Rmdn1	4	19575162	19606932
Wwp1	4	19608303	19708993
Atp6v0d2	4	19876841	19922605
Ggh	4	20042052	20066750
Ccnc	4	21727701	21759922
Tstd3	4	21757382	21767212
Usp45	4	21767156	21837872
Pnisr	4	21847583	21876475
Coq3	4	21879673	21912162
Fbxl4	4	22357543	22434091
Pou3f2	4	22482780	22488366
Mms22l	4	24496451	24602950
Ndufaf4	4	24898083	24905001
Ufl1	4	25248600	25281821
Manea	4	26324506	26346891
Epha7	4	28813131	28967499
Map3k7	4	31964097	32023467
Bach2	4	32238804	32586108
Casp8ap2	4	32615451	32653265
Mdn1	4	32657119	32775217
Lyrm2	4	32800253	32801559
Rragd	4	32983037	33022180
Ube2j1	4	33031416	33052363
Pnrc1	4	33245423	33290163
Rngtt	4	33310311	33502614
Akirin2	4	34550937	34566908
Orc3	4	34570796	34614944
Rars2	4	34614957	34660167
Slc35a1	4	34663257	34687438
Smim8	4	34768664	34778423
Zfp292	4	34803113	34882960
Mob3b	4	34949074	35157484
Aco1	4	40143081	40198338
Ddx58	4	40203773	40239828
Topors	4	40259601	40269850
Ndufb6	4	40270591	40279421
Aptx	4	40682382	40703194
Dnaja1	4	40722150	40737149
Smu1	4	40736542	40757923
B4galt1	4	40804602	40854005
Spink4	4	40920052	40931395
Bag1	4	40936398	40948294
Chmp5	4	40948407	40965303
Nfx1	4	40970906	41025993
Nol6	4	41114427	41124455
Ube2r2	4	41135743	41193380
Ubap2	4	41194313	41275144
Dcaf12	4	41291300	41314889
Ubap1	4	41348996	41390525
Nudt2	4	41465151	41480926
Fam219a	4	41517691	41569538
Il11ra1	4	41699989	41769474
Dctn3	4	41714798	41723170
Sigmar1	4	41738493	41756157
Galt	4	41755228	41758695
Dnajb5	4	42949814	42959425
Vcp	4	42979963	43000507
Fancg	4	43002343	43010506
Pigo	4	43017635	43025819
Stoml2	4	43027690	43031710
Fam214b	4	43032414	43046220
Unc13b	4	43058953	43264871
Rusc2	4	43381979	43427088
Tesk1	4	43441939	43448064
Cd72	4	43446462	43454628
Ccdc107	4	43492900	43495921
Arhgef39	4	43496142	43499695
Car9	4	43506966	43513729
Tpm2	4	43514711	43523765
Tln1	4	43531519	43562691
Creb3	4	43562332	43567060
Gba2	4	43566928	43578873
Rgp1	4	43578715	43587487
Npr2	4	43631935	43651244
Hint2	4	43654227	43656466
Tmem8b	4	43668971	43692668
Hrct1	4	43727188	43728639
Glipr2	4	43957401	43979118
Clta	4	44004452	44032846
Gne	4	44034075	44084177
Rnf38	4	44126210	44233789
Melk	4	44300876	44364675
Pax5	4	44524757	44710487
Zcchc7	4	44755877	44932215
Grhpr	4	44981395	44990734
Zbtb5	4	44991242	45012412
Polr1e	4	45018583	45036565
Fbxo10	4	45034247	45084604
Tomm5	4	45105208	45108114
Trmt10b	4	45297127	45316131
Exosc3	4	45316613	45342732
Dcaf10	4	45342101	45379759
Slc25a51	4	45395923	45408766
Shb	4	45423278	45532470
Aldh1b1	4	45799022	45804604
Ccdc180	4	45890303	45950774
Tdrd7	4	45965334	46034761
Tmod1	4	46038935	46116032
Tstd2	4	46114746	46138694
Ncbp1	4	46138613	46172403
Xpa	4	46155347	46196311
Trmo	4	46376505	46389437
Hemgn	4	46393989	46413506
Anp32b	4	46450902	46472657
Nans	4	46489248	46503632
Coro2a	4	46536937	46602202
Tbc1d2	4	46604390	46650209
Galnt12	4	47091909	47123070
Col15a1	4	47208161	47313167
Tgfbr1	4	47353222	47414931
Alg2	4	47465067	47474333
Sec61b	4	47474658	47483242
Nr4a3	4	48045153	48086447
Stx17	4	48124915	48186507
Erp44	4	48193323	48279558
Invs	4	48279760	48431954
Tex10	4	48430858	48473459
Msantd3	4	48539935	48561919
Zfp189	4	49521176	49531517
Aldob	4	49535995	49549546
Tmem246	4	49584506	49597876
Rnf20	4	49632006	49656887
Smc2	4	52439243	52488260
Nipsnap3b	4	53011880	53022060
Abca1	4	53030787	53159895
Slc44a1	4	53440413	53622478
Fsd1l	4	53631471	53707009
Fktn	4	53713998	53777890
Tmem38b	4	53826045	53862019
Zfp462	4	54945048	55083563
Rad23b	4	55350043	55392237
Klf4	4	55527143	55532466
Ctnnal1	4	56810935	56865188
Tmem245	4	56866923	56947437
Epb41l4b	4	56991972	57143437
Ptpn3	4	57190841	57301837
Txn1	4	57943373	57956411
Svep1	4	58042442	58206859
Lpar1	4	58435255	58553898
Ptgr1	4	58965439	58987119
Dnajc25	4	58995062	59025573
Ugcg	4	59189257	59222833
Susd1	4	59314683	59438633
Ptbp3	4	59471868	59549364
Hsdl2	4	59581563	59618689
E130308A19Rik	4	59626211	59761439
Inip	4	59769637	59801589
Snx30	4	59805840	59904737
Slc31a2	4	62262562	62298411
Fkbp15	4	62300342	62360548
Slc31a1	4	62360727	62391769
Cdc26	4	62383654	62408642
Prpf4	4	62408797	62426990
Rnf183	4	62427540	62435252
Alad	4	62509169	62519918
Pole3	4	62522649	62525068
Zfp618	4	62965573	63139708
Kif12	4	63165630	63172131
Col27a1	4	63214004	63334991
Orm1	4	63344560	63348163
Akna	4	63367125	63403354
Whrn	4	63414910	63495991
Atp6v1g1	4	63544772	63550750
Tmem268	4	63558781	63586357
Tnfsf8	4	63831308	63861347
Tnc	4	63959785	64047015
Trim32	4	65604986	65616238
Tlr4	4	66827584	66930284
Cdk5rap2	4	70216856	70410443
Megf9	4	70427065	70534995
Tle1	4	72117142	72200919
Aldoart1	4	72850583	72852634
Kdm4c	4	74242497	74405860
Ptprd	4	75941238	78211961
Lurap1l	4	80910646	80955628
Nfib	4	82290173	82705750
Zdhhc21	4	82798738	82859958
Ttc39b	4	83220300	83324255
Snapc3	4	83417724	83467676
Psip1	4	83455680	83486459
Ccdc171	4	83525545	83864670
Cntln	4	84884309	85131921
Adamtsl1	4	85514172	86428385
Rraga	4	86575668	86577285
Haus6	4	86578855	86612055
Plin2	4	86648386	86670060
Dennd4c	4	86748555	86850603
Acer2	4	86874396	86934822
Mllt3	4	87769925	88033364
Focad	4	88094629	88411011
Hacd4	4	88396144	88438928
Klhl9	4	88718292	88722465
Mtap	4	89137122	89181081
Cdkn2a	4	89274471	89294653
Cdkn2b	4	89306299	89311039
Tusc1	4	93334138	93335511
Caap1	4	94500081	94556796
Plaa	4	94567514	94603244
Ift74	4	94614491	94693229
Mysm1	4	94942040	94979100
Jun	4	95049034	95052222
Fggy	4	95557507	95926939
Hook1	4	95967240	96025413
Cyp2j6	4	96516138	96553661
Nfia	4	97772734	98118874
Tm2d1	4	98355370	98383306
Patj	4	98395785	98719603
Usp1	4	98923810	98935543
Dock7	4	98936671	99120915
Atg4c	4	99193934	99259787
Alg6	4	99715664	99763460
Itgb3bp	4	99765402	99929813
Pgm1	4	99929414	99987294
Ror1	4	100095791	100444765
Cachd1	4	100776675	101029220
Jak1	4	101152367	101265282
Ak4	4	101419277	101466995
Leprot	4	101647718	101659364
Lepr	4	101717404	101815352
Pde4b	4	102087543	102607259
Mier1	4	103114390	103165754
Slc35d1	4	103170649	103215164
Oma1	4	103313812	103371868
Plpp3	4	105157347	105232764
Usp24	4	106316213	106441322
Dhcr24	4	106561038	106589113
Pars2	4	106651069	106655282
Ttc4	4	106662256	106678944
Acot11	4	106744555	106804998
Ssbp3	4	106910701	107049694
Cyb5rl	4	107066988	107088268
Tceanc2	4	107134155	107179116
Tmem59	4	107178399	107200996
Lrrc42	4	107233514	107253532
Hspb11	4	107253593	107279938
Yipf1	4	107314363	107359823
Ndc1	4	107367784	107416346
Lrp8	4	107801869	107876840
Magoh	4	107879755	107887424
Cpt2	4	107903981	107923610
Scp2	4	108043839	108144998
Echdc2	4	108165437	108179308
Zyg11b	4	108229724	108301096
Coa7	4	108328140	108341544
Prpf38a	4	108563172	108579336
Orc1	4	108579423	108614833
Cc2d1b	4	108619940	108634123
Zfyve9	4	108637466	108780798
Btf3l4	4	108814295	108833614
Txndc12	4	108834601	108862127
Kti12	4	108847785	108849413
Nrd1	4	109000655	109061777
Osbpl9	4	109061145	109202272
Eps15	4	109280268	109387817
Ttc39a	4	109406623	109444745
Rnf11	4	109451098	109484728
Cdkn2c	4	109660876	109667189
Faf1	4	109676588	109963960
Spata6	4	111719984	111829184
Skint3	4	112232245	112300468
Trabd2b	4	114406724	114615098
Cmpk1	4	114959336	114987241
Stil	4	115000159	115043196
Tal1	4	115056426	115071755
Pdzk1ip1	4	115088708	115093899
Cyp4x1	4	115106323	115134281
Cyp4b1	4	115624725	115647723
Efcab14	4	115737744	115777327
Atpaf1	4	115784812	115818828
Mob3c	4	115828092	115836185
Mknk1	4	115839198	115879250
Faah	4	115967145	116017926
Nsun4	4	116032842	116053876
Uqcrh	4	116066965	116075071
Lrrc41	4	116075269	116097043
Rad54l	4	116094264	116123690
Pomgnt1	4	116123840	116159849
Tspan1	4	116161869	116167601
Mast2	4	116306762	116464183
Ipp	4	116507549	116538243
Gpbp1l1	4	116557658	116593882
Nasp	4	116601052	116627941
Akr1a1	4	116636510	116651680
Prdx1	4	116685544	116700822
Mmachc	4	116702279	116708406
Ccdc163	4	116708509	116751206
Tesk2	4	116720948	116805956
Toe1	4	116794310	116807640
Urod	4	116989965	116994413
Hectd3	4	116995317	117005277
Eif2b3	4	117019402	117087306
Btbd19	4	117119219	117125725
Plk3	4	117128655	117133963
Kif2c	4	117159639	117182639
Tmem53	4	117251951	117268582
Rnf220	4	117271463	117497052
Eri3	4	117550365	117674297
Dmap1	4	117674681	117682273
Slc6a9	4	117834506	117875198
Atp6v0b	4	117884326	117887333
Dph2	4	117888643	117892032
Ipo13	4	117894486	117914999
St3gal3	4	117932154	118134914
Kdm4a	4	118136957	118180043
Ptprf	4	118208213	118291405
Szt2	4	118362743	118409273
Med8	4	118409337	118415782
Elovl1	4	118428093	118432953
Cdc20	4	118432901	118437352
2610528J11Rik	4	118526999	118530228
Tmem125	4	118540941	118544044
Ebna1bp2	4	118620799	118627776
Slc2a1	4	119108711	119137983
Zfp691	4	119169513	119174195
Ermap	4	119175457	119190011
Svbp	4	119195306	119201298
AU022252	4	119203570	119232712
P3h1	4	119232915	119248975
Ybx1	4	119277981	119294604
Ppih	4	119300010	119320546
Ppcs	4	119418530	119422420
Foxj3	4	119537004	119629119
Hivep3	4	119733784	120138045
Edn2	4	120161206	120167360
Scmh1	4	120405281	120530186
Ctps	4	120539868	120570276
Cited4	4	120666572	120667820
Nfyc	4	120757438	120831572
Exo5	4	120921196	120925017
Smap2	4	120968317	121017247
Zmpste24	4	121059237	121098241
Rlf	4	121145373	121215084
Ppt1	4	122836242	122859175
Cap1	4	122859047	122886056
Trit1	4	123016597	123054949
Ppie	4	123127115	123139951
Pabpc4	4	123262351	123298925
Macf1	4	123349633	123684360
Ndufs5	4	123712710	123718202
Akirin1	4	123734559	123750345
Mycbp	4	123904832	123912269
Rragc	4	123917446	123936997
Utp11	4	124678160	124693600
Sf3a3	4	124714776	124732460
Inpp5b	4	124741850	124801511
Mtf1	4	124802104	124849800
1110065P20Rik	4	124849080	124851196
Yrdc	4	124850679	124855242
Cdca8	4	124918465	124939311
Gnl2	4	125016585	125055380
Snip1	4	125066672	125074042
Meaf6	4	125085134	125113238
Zc3h12a	4	125118423	125127840
Csf3r	4	126024550	126044440
Oscp1	4	126058565	126092195
Lsm10	4	126096623	126098584
Stk40	4	126103957	126141029
Eva1b	4	126147744	126149875
Thrap3	4	126164082	126202760
Map7d1	4	126232167	126256343
Trappc3	4	126262325	126275883
Adprhl2	4	126316047	126321703
Ago3	4	126331704	126429556
Ago1	4	126435012	126468583
Ago4	4	126489541	126533472
Clspn	4	126556935	126593903
5730409E04Rik	4	126609818	126614371
Psmb2	4	126677630	126709714
Ncdn	4	126743750	126753438
AU040320	4	126753544	126870070
Zmym4	4	126861939	126968135
Sfpq	4	127021324	127037013
Zmym1	4	127047094	127061152
Zmym6	4	127077383	127124372
Tmem35b	4	127123691	127129644
Smim12	4	127243784	127247809
Gjb3	4	127325235	127330844
Gjb4	4	127351086	127354081
Gjb5	4	127354809	127358181
Csmd2	4	127987857	128567656
Zscan20	4	128583539	128610098
Tlr12	4	128615443	128618619
Phc2	4	128654702	128752881
Zfp362	4	128773088	128806045
Ak2	4	128991958	129011529
Rnf19b	4	129058271	129085886
Tmem54	4	129105548	129111626
Fndc5	4	129136999	129144593
S100pbp	4	129148005	129189727
Yars	4	129189760	129219607
C77080	4	129219578	129261404
Rbbp4	4	129307100	129335370
Zbtb8os	4	129335695	129354547
Zbtb8a	4	129353628	129378116
Bsdc1	4	129461581	129488498
Marcksl1	4	129513581	129515985
Hdac1	4	129516104	129542713
Lck	4	129548344	129573641
Eif3i	4	129591960	129600648
Tmem234	4	129600668	129624059
Iqcc	4	129615126	129619099
Ccdc28b	4	129619274	129623947
Txlna	4	129626078	129641065
Kpna6	4	129643980	129672767
Tmem39b	4	129676355	129696838
Khdrbs1	4	129703164	129742303
Ptp4a2	4	129811219	129850003
Col16a1	4	130047840	130099283
Pef1	4	130102558	130128135
Tinagl1	4	130164454	130175122
Serinc2	4	130253495	130279205
Zcchc17	4	130315383	130359943
Snrnp40	4	130360132	130390026
Nkain1	4	130531602	130574173
Pum1	4	130663321	130781564
Sdc3	4	130792537	130826319
Laptm5	4	130913125	130936141
Ptpru	4	131768457	131838288
Mecr	4	131843470	131867786
Srsf4	4	131873617	131901706
Epb41	4	131923413	132075321
Ythdf2	4	132184912	132212303
Gmeb1	4	132221025	132261602
Taf12	4	132274375	132295766
Trnau1ap	4	132311763	132329538
Rcc1	4	132331919	132353605
Phactr4	4	132355923	132422489
Med18	4	132458731	132463921
Sesn2	4	132492032	132510501
Atpif1	4	132530555	132533659
Dnajc8	4	132535550	132553742
Ptafr	4	132564067	132582683
Eya3	4	132638987	132724765
Smpdl3b	4	132732966	132757252
Rpa2	4	132768332	132778752
Themis2	4	132781843	132796387
Ppp1r8	4	132826929	132843169
Stx12	4	132853501	132884509
Fam76a	4	132899213	132922558
Fgr	4	132974095	133001910
Ahdc1	4	133011260	133078110
Wasf2	4	133130505	133199756
Tmem222	4	133266045	133277792
Wdtc1	4	133292459	133353481
Slc9a1	4	133369706	133423702
Nudc	4	133532542	133545996
Gpatch3	4	133574745	133584243
Gpn2	4	133584362	133591735
Sfn	4	133600556	133602168
Zdhhc18	4	133605299	133650154
Pigv	4	133660387	133672647
Arid1a	4	133679008	133756769
Dhdds	4	133969028	134000918
Lin28a	4	134003330	134018841
Cd52	4	134082448	134095082
Sh3bgrl3	4	134127406	134128789
Cep85	4	134129858	134187112
Cnksr1	4	134228041	134238399
Zfp593	4	134243289	134245592
Pdik1l	4	134275002	134287895
Pafah2	4	134396320	134427413
Paqr7	4	134496697	134510235
Aunip	4	134510999	134523927
Mtfr1l	4	134525550	134535387
Selenon	4	134537892	134552166
Man1c1	4	134561690	134704290
Ldlrap1	4	134741554	134768024
Rhd	4	134864536	134896172
Tmem50a	4	134897849	134915024
Rsrp1	4	134923592	134927671
Syf2	4	134930898	134937548
Runx3	4	135120652	135177990
Clic4	4	135213969	135272814
Srrm1	4	135320484	135353321
Ncmap	4	135369576	135398227
Rcan3	4	135412308	135433853
Nipal3	4	135445420	135495038
Ifnlr1	4	135686287	135708181
Srsf10	4	135855747	135869908
Pnrc2	4	135870918	135873850
Cnr2	4	135895394	135920207
Fuca1	4	135920735	135940311
Hmgcl	4	135946448	135962617
Gale	4	135963727	135968178
Lypla2	4	135968224	135972626
Pithd1	4	135975460	135987264
Eloa	4	136003368	136021763
Id3	4	136143497	136145755
E2f2	4	136172394	136196057
Tcea3	4	136247729	136274898
Zfp46	4	136284683	136293942
Hnrnpr	4	136310942	136359447
Luzp1	4	136469761	136554780
Kdm1a	4	136550540	136602723
Ephb2	4	136647539	136835988
C1qb	4	136880129	136886187
C1qc	4	136889804	136893065
C1qa	4	136895917	136898803
Zbtb40	4	136979732	137048801
Wnt4	4	137277489	137299726
Cdc42	4	137319696	137357720
Hspg2	4	137468769	137570630
Usp48	4	137593755	137658537
Rap1gap	4	137664726	137729861
Ece1	4	137862237	137965229
Eif4g3	4	137993022	138208508
Hp1bp3	4	138216296	138244683
Ddost	4	138304730	138312628
Pink1	4	138313409	138326307
Cda	4	138338424	138367992
Mul1	4	138434671	138442265
Camk2n1	4	138454314	138460123
Pla2g2d	4	138775735	138782046
Otud3	4	138895379	138913945
Rnf186	4	138967112	138968360
Tmco4	4	138972888	139059171
Nbl1	4	139082284	139092993
Capzb	4	139192899	139291818
Pqlc2	4	139294029	139310708
Akr7a5	4	139310744	139318426
Mrto4	4	139347435	139352576
Emc1	4	139352587	139378730
Ubr4	4	139352609	139489588
Iffo2	4	139530548	139620382
Aldh4a1	4	139622866	139649690
Arhgef10l	4	140514485	140666012
Rcc2	4	140700541	140723220
Padi4	4	140745865	140774236
Padi2	4	140906344	140952586
Sdhb	4	140961203	140979193
Atp13a2	4	140986873	141007330
Mfap2	4	141010418	141015984
Crocc	4	141016637	141060550
Necap2	4	141066512	141078357
Szrd1	4	141113001	141139775
Fbxo42	4	141147913	141204062
Arhgef19	4	141239499	141257564
Epha2	4	141301240	141329384
Zbtb17	4	141444654	141467930
Spen	4	141467890	141538597
Fblim1	4	141576062	141606096
Plekhm2	4	141625734	141664899
Ddi2	4	141677549	141723419
Dnajc16	4	141760189	141790931
Casp9	4	141793612	141815976
Efhd2	4	141858142	141874920
Tmem51	4	142030992	142084304
Prdm2	4	143107391	143212995
Pdpn	4	143267431	143299564
Pramef8	4	143412426	143421091
Dhrs3	4	144892827	144928209
Vps13d	4	144972622	145195005
Tnfrsf1b	4	145213463	145246870
Zfp984	4	147753974	147809788
Zfp933	4	147822986	147848366
Miip	4	147860778	147868816
Mfn2	4	147873599	147904704
Plod1	4	147909753	147936767
2510039O18Rik	4	147940895	147947314
Clcn6	4	148004259	148038821
Mthfr	4	148039077	148059551
Agtrap	4	148077061	148088031
Mad2l2	4	148130384	148145699
Fbxo6	4	148145716	148152140
Fbxo44	4	148152800	148160482
Ubiad1	4	148434495	148444771
Mtor	4	148448611	148557683
Exosc10	4	148558429	148582401
Srm	4	148591503	148594993
Tardbp	4	148612382	148627019
Casz1	4	148804429	148954889
Pex14	4	148960535	149099876
Dffa	4	149104146	149120647
Pgd	4	149149991	149166771
Kif1b	4	149176319	149307693
Ube4b	4	149328416	149426749
Nmnat1	4	149467572	149485202
Lzic	4	149485229	149496668
Ctnnbip1	4	149518236	149566437
Clstn1	4	149586468	149648899
Pik3cd	4	149649168	149702571
Tmem201	4	149715375	149738044
Slc25a33	4	149744036	149774277
Spsb1	4	149896283	149955043
H6pd	4	149979475	150009023
Gpr157	4	150087365	150105927
Car6	4	150187015	150201332
Eno1	4	150236721	150248879
Rere	4	150281646	150621966
Errfi1	4	150853919	150868892
Park7	4	150897133	150914437
Tnfrsf9	4	150914562	150946102
Camta1	4	150917322	151861876
Per3	4	151003652	151044665
Vamp3	4	151047300	151057963
Dnajc11	4	151933691	151982137
Thap3	4	151982639	151988997
Phf13	4	151989633	151996258
Klhl21	4	152008803	152017680
Zbtb48	4	152019774	152027671
Nol9	4	152039321	152061494
Plekhg5	4	152072498	152115400
Espn	4	152120331	152152371
Acot7	4	152178134	152271855
Gpr153	4	152274232	152285337
Icmt	4	152297227	152307121
Kcnab2	4	152390742	152477910
A430005L14Rik	4	153957237	153961925
Dffb	4	153964449	153975126
Cep104	4	153975194	154008732
Lrrc47	4	154011731	154021513
Smim1	4	154020470	154026230
Wrap73	4	154142372	154167420
Tprgl	4	154157485	154160666
Arhgef16	4	154278486	154301676
Prdm16	4	154316125	154636873
Pank4	4	154964123	154980938
Pex10	4	155067016	155072433
